"id	gen	sp	en	rec	cnt	lat	lng	type	lic"
"123002	Actitis	hypoleucos	Common Sandpiper	david m	United Kingdom	56.585	-6.1871	call, female, male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"123004	Actitis	hypoleucos	Common Sandpiper	david m	United Kingdom	56.585	-6.1871	call, female, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"123005	Actitis	hypoleucos	Common Sandpiper	david m	United Kingdom	56.585	-6.1871	call, female, male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"123006	Actitis	hypoleucos	Common Sandpiper	david m	United Kingdom	56.585	-6.1871	call, female, male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"90114	Aegithalos	caudatus	Long-tailed Tit	Tony Whitehead	United Kingdom	50.519	-3.607	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"74499	Aegithalos	caudatus	Long-tailed Tit	Thomas Donegan	United Kingdom	51.6359	-0.122	Call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"122116	Aegithalos	caudatus	Long-tailed Tit	david m	United Kingdom	54.1247	-0.5471	begging call, call, female, flight call, juvenile, male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"122117	Aegithalos	caudatus	Long-tailed Tit	david m	United Kingdom	54.1248	-0.5483	begging call, call, female, flight call, juvenile, male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"122118	Aegithalos	caudatus	Long-tailed Tit	david m	United Kingdom	54.1248	-0.5491	begging call, call, female, flight call, juvenile, male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"122119	Aegithalos	caudatus	Long-tailed Tit	david m	United Kingdom	54.1248	-0.5491	begging call, call, female, flight call, juvenile, male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"122120	Aegithalos	caudatus	Long-tailed Tit	david m	United Kingdom	54.1247	-0.5482	begging call, call, female, flight call, juvenile, male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"122121	Aegithalos	caudatus	Long-tailed Tit	david m	United Kingdom	54.1248	-0.5484	begging call, call, female, flight call, juvenile, male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"169483	Aegithalos	caudatus	Long-tailed Tit	david m	United Kingdom	54.1245	-0.5504	begging call, call, female, flight call, juvenile, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"169485	Aegithalos	caudatus	Long-tailed Tit	david m	United Kingdom	54.1245	-0.5504	begging call, call, female, flight call, juvenile, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"93829	Aegithalos	caudatus	Long-tailed Tit	Frank Lambert	United Kingdom	50.851	-1.517	call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"25105	Aegithalos	caudatus	Long-tailed Tit	Stuart Fisher	United Kingdom	51.2887	-0.5267	calls of a passing flock	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"122139	Aegithalos	caudatus	Long-tailed Tit	david m	United Kingdom	54.1247	-0.5477	begging call, call, female, flight call, juvenile, male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"91141	Aegithalos	caudatus	Long-tailed Tit	Lars Lachmann	United Kingdom	52.115	-0.257	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"168224	Aegithalos	caudatus	Long-tailed Tit	david m	United Kingdom	54.1248	-0.5716	call, female, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"188583	Aegithalos	caudatus	Long-tailed Tit	david m	United Kingdom	54.12	-0.5445	call, female, flight call, juvenile, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"188587	Aegithalos	caudatus	Long-tailed Tit	david m	United Kingdom	54.12	-0.5445	call, female, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"188588	Aegithalos	caudatus	Long-tailed Tit	david m	United Kingdom	54.12	-0.5445	call, female, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"188589	Aegithalos	caudatus	Long-tailed Tit	david m	United Kingdom	54.12	-0.5445	call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"188590	Aegithalos	caudatus	Long-tailed Tit	david m	United Kingdom	54.12	-0.5445	call, female, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"27573	Aegithalos	caudatus	Long-tailed Tit	Stuart Fisher	United Kingdom	51.3345	-0.5559	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"170294	Aegithalos	caudatus	Long-tailed Tit	david m	United Kingdom	54.1246	-0.549	call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"170296	Aegithalos	caudatus	Long-tailed Tit	david m	United Kingdom	54.1246	-0.549	call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"113082	Aegithalos	caudatus	Long-tailed Tit	Timo Roeke	Netherlands	52.2766	6.7271	alarm call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"65141	Aegithalos	caudatus	Long-tailed Tit	Richard Dunn	United Kingdom	55.281	-1.58	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"114614	Aegithalos	caudatus	Long-tailed Tit	Jonathon Jongsma	United Kingdom	52.198	0.1164	call	http://creativecommons.org/licenses/by-sa/3.0/"
"78406	Aegithalos	caudatus	Long-tailed Tit	Frank Lambert	United Kingdom	52.923	-0.763	call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"128853	Aegithalos	caudatus	Long-tailed Tit	Alexandre Renaudier	Spain	38.2072	-3.9626	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"121971	Aegithalos	caudatus	Long-tailed Tit	david m	United Kingdom	54.1249	-0.5487	begging call, call, female, flight call, juvenile, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"121972	Aegithalos	caudatus	Long-tailed Tit	david m	United Kingdom	54.1248	-0.5481	begging call, call, female, flight call, juvenile, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"121973	Aegithalos	caudatus	Long-tailed Tit	david m	United Kingdom	54.1248	-0.5483	begging call, call, female, flight call, juvenile, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"121974	Aegithalos	caudatus	Long-tailed Tit	david m	United Kingdom	54.1247	-0.5482	begging call, call, female, flight call, juvenile, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"121975	Aegithalos	caudatus	Long-tailed Tit	david m	United Kingdom	54.1247	-0.5485	begging call, call, female, flight call, juvenile, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"101371	Aegithalos	caudatus	Long-tailed Tit	Krzysiek Deoniziak	Poland	52.272	16.797	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"96992	Aix	galericulata	Mandarin Duck	Matthias Feuersenger	Germany	49.462835945317	8.4614982610219	calls, female, male, song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"96997	Aix	galericulata	Mandarin Duck	Matthias Feuersenger	Germany	49.462835945317	8.4614982610219	call, calls, female, male, song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"24904	Aix	galericulata	Mandarin Duck	Stuart Fisher	United Kingdom	51.2887	-0.5267	Calls of a female in flight	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"97002	Aix	galericulata	Mandarin Duck	Matthias Feuersenger	Germany	49.4628359453167	8.46149826102192	call, song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"97003	Aix	galericulata	Mandarin Duck	Matthias Feuersenger	Germany	49.462835945317	8.4614982610219	call, calls, female, male, song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"97004	Aix	galericulata	Mandarin Duck	Matthias Feuersenger	Germany	49.462835945317	8.4614982610219	call, calls, female, male, song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"97038	Aix	galericulata	Mandarin Duck	Matthias Feuersenger	Germany	49.4628	8.4614	male, song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"118324	Aix	galericulata	Mandarin Duck	Jarek Matusiak	Poland	52.2129	21.0353	female, male, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"118326	Aix	galericulata	Mandarin Duck	Jarek Matusiak	Poland	52.2129	21.0353	female, male, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"42687	Aix	galericulata	Mandarin Duck	Stuart Fisher	United Kingdom	51.3026	-0.5439	alarm calls of females taking flight	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"169475	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	54.1243	-0.5568	male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"183430	Alauda	arvensis	Eurasian Skylark	Marc Anderson	United Kingdom	51.7719	0.829	song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"49941	Alauda	arvensis	Eurasian Skylark	Andrew McCafferty	United Kingdom	50.524	-2.452	Song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"189855	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	54.12	-0.5445	male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"123169	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	54.128	-0.5574	male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"123170	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	54.128	-0.5574	male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"181292	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	54.12	-0.5445	call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"169009	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	54.1245	-0.5663	male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"71734	Alauda	arvensis	Eurasian Skylark	Mark Doveston	United Kingdom			Song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"26167	Alauda	arvensis	Eurasian Skylark	Stuart Fisher	United Kingdom	51.2887	-0.5267	territorial calls & songs	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"28600	Alauda	arvensis	Eurasian Skylark	Stuart Fisher	United Kingdom	51.2887	-0.5267	calls of an adult & juveniles in flight	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"26169	Alauda	arvensis	Eurasian Skylark	Stuart Fisher	United Kingdom	52.8153	0.3123	calls of a group in flight	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"189371	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	54.12	-0.5445	male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"169020	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	54.1245	-0.5664	call, male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"176202	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	50.8425	-1.3075	male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"181577	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	54.12	-0.5445	male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"188739	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	54.12	-0.5445	male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"188740	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	54.12	-0.5445	male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"188743	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	54.12	-0.5445	male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"189384	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	54.12	-0.5445	male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"188745	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	54.12	-0.5445	male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"187850	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	54.12	-0.5445	male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"189387	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	54.12	-0.5445	male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"102092	Alauda	arvensis	Eurasian Skylark	Richard Dunn	United Kingdom	55.2628	-1.5689	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"102093	Alauda	arvensis	Eurasian Skylark	Richard Dunn	United Kingdom	55.109	-1.703	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"189392	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	54.12	-0.5445	male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"26168	Alauda	arvensis	Eurasian Skylark	Stuart Fisher	United Kingdom	51.2887	-0.5267	calls in flight of an adult and a juvenile	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"158166	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	54.127	-0.556	male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"168377	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	54.125	-0.5742	male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"170202	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	54.1243	-0.5568	male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"170205	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	54.1243	-0.5568	male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"184543	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	54.12	-0.5445	male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"189393	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	54.12	-0.5445	male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"188015	Alauda	arvensis	Eurasian Skylark	Frank Lambert	United Kingdom	50.7426	0.2152	song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"94579	Alauda	arvensis	Eurasian Skylark	Frank Lambert	United Kingdom	50.768	0.151	flight call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"94580	Alauda	arvensis	Eurasian Skylark	Frank Lambert	United Kingdom	50.768	0.151	display song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"94581	Alauda	arvensis	Eurasian Skylark	Frank Lambert	United Kingdom	50.768	0.151	display song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"180733	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	54.12	-0.5445	male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"180734	Alauda	arvensis	Eurasian Skylark	david m	United Kingdom	54.12	-0.5445	male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"139107	Alca	torda	Razorbill	Fernand DEROUSSEN	Norway	70.3834	31.1501	call, parades	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"113093	Alca	torda	Razorbill	Simon Elliott	United Kingdom	55.6298	-1.6231	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"189841	Alcedo	atthis	Common Kingfisher	Dawid Jablonski	United Kingdom	51.6444	-1.9123	begging call, call, juvenile	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"185754	Alcedo	atthis	Common Kingfisher	Dawid Jablonski	United Kingdom	51.4658	-0.5415	call, flight call	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"109700	Alopochen	aegyptiaca	Egyptian Goose	Herman van der Meer	Netherlands	52.0775	4.3249	alarm call, call, female, male	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"96265	Alopochen	aegyptiaca	Egyptian Goose	Herman van der Meer	Netherlands	52.0901	4.2889	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"25591	Alopochen	aegyptiaca	Egyptian Goose	Stuart Fisher	United Kingdom	51.2887	-0.5267	calls of a pair flying in to land	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"168369	Alopochen	aegyptiaca	Egyptian Goose	Herman van der Meer	Netherlands	52.0993	4.3288	call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"167603	Alopochen	aegyptiaca	Egyptian Goose	Frank Holzapfel	Germany	49.0426	9.1662	flight call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"113364	Alopochen	aegyptiaca	Egyptian Goose	Jan-Kees Bossenbroek	Netherlands	51.9086	4.5021	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"72727	Alopochen	aegyptiaca	Egyptian Goose	Stuart Fisher	United Kingdom	51.5676	0.0451	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"72728	Alopochen	aegyptiaca	Egyptian Goose	Stuart Fisher	United Kingdom	51.5676	0.0451	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"131609	Alopochen	aegyptiaca	Egyptian Goose	Volker Arnold	Germany	54.174	9.131	flight call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"29055	Alopochen	aegyptiaca	Egyptian Goose	Stuart Fisher	United Kingdom	51.2887	-0.5267	calls (involving 6 birds)	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"113185	Anas	acuta	Northern Pintail	Jarek Matusiak	Poland	52.456	20.733	female, flight call, male, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"113186	Anas	acuta	Northern Pintail	Jarek Matusiak	Poland	52.456	20.733	female, male, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"161348	Anas	acuta	Northern Pintail	Paul Marvin	United States	28.6781	-80.7717	call, female, male	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"113161	Anas	acuta	Northern Pintail	Jarek Matusiak	Poland	52.4303	21.0353	call, male, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"113162	Anas	acuta	Northern Pintail	Jarek Matusiak	Poland	52.344	20.926	call, male, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"113164	Anas	acuta	Northern Pintail	Jarek Matusiak	Poland	52.456	20.733	call, female, male, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"127474	Anas	acuta	Northern Pintail	Ashley Fisher	United Kingdom	49.9178	-6.2872	call, display, male	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"54034	Anas	acuta	Northern Pintail	Marco Dragonetti	Italy	42.4862	11.2017	drake calls	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"129047	Anas	acuta	Northern Pintail	Jarek Matusiak	Poland	52.4578	20.7273	female, flight call, male, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"106943	Anas	acuta	Northern Pintail	Marco Dragonetti	Italy	42.4862	11.2017	call, male	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"42544	Anas	clypeata	Northern Shoveler	Patrik berg	Sweden	58.5731	14.2489	call, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"37573	Anas	clypeata	Northern Shoveler	David Farrow	United Kingdom	52.65806	1.051941	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"74951	Anas	clypeata	Northern Shoveler	Todd Wilson	United States	42.9039856060532	-88.3155899045232	female and male calls	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"107278	Anas	clypeata	Northern Shoveler	Patrik berg	Sweden	58.5731	14.2489	Display	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"163376	Anas	clypeata	Northern Shoveler	Paul Marvin	United States	47.6688	-111.3328	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"112786	Anas	clypeata	Northern Shoveler	Patrik berg	Sweden	58.5731	14.2489	call, female	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"112787	Anas	clypeata	Northern Shoveler	Patrik berg	Sweden	58.5731	14.2489	call, female, male, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"75991	Anas	clypeata	Northern Shoveler	Martin Miethke	Germany	52.701	12.226	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"110104	Anas	clypeata	Northern Shoveler	Andrew Spencer	United States	48.731	-102.703	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"127773	Anas	clypeata	Northern Shoveler	Thijs Fijen	Netherlands	53.0011	4.7554	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"64736	Anas	crecca	Eurasian Teal	Patrik berg	Sweden	58.5731	14.2489	Song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"161957	Anas	crecca	Eurasian Teal	Fernand Deroussen	France	43.5333	4.6446	song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"24924	Anas	crecca	Eurasian Teal	Stuart Fisher	United Kingdom	51.2887	-0.5267	calls of drakes and quaking of a duck	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"141006	Anas	crecca	Eurasian Teal	Fernand DEROUSSEN	France	43.5333	4.6446	call, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"113457	Anas	crecca	Eurasian Teal	Jarek Matusiak	Poland	52.1406	20.9202	female, male, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"37491	Anas	crecca	Eurasian Teal	David Farrow	United Kingdom	52.600337	1.478434	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"65719	Anas	crecca	Eurasian Teal	Richard Dunn	United Kingdom	55.241	-1.555	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"24923	Anas	crecca	Eurasian Teal	Stuart Fisher	United Kingdom	51.2887	-0.5267	calls of drakes and quaking of a duck	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"110332	Anas	crecca	Eurasian Teal	Patrik berg	Sweden	58.3001	13.5334	call, song, wingbeats	http://creativecommons.org/licenses/by-nc-sa/3.0/"
